cumpop,L_utci_mean,L_tsd,L_hdh
0.5925140798434484,0.5862840632386507,0.5643318461545171,0.5560245335626871
0.5925203963661024,0.5862904574980924,0.5643385397637715,0.556031311319381
0.5925227758738713,0.5862928662902159,0.5643410613244615,0.5560338645793932
0.5925249234912583,0.5862950403381069,0.5643433371512738,0.5560361690163307
0.592527599939081,0.5862977497246947,0.5643461733788783,0.5560390408990326
0.5925304061822899,0.5863005905040471,0.5643491471504519,0.5560420520548117
0.5925336476165644,0.5863038718303163,0.5643525820933225,0.5560455301794153
0.5925424823164166,0.5863128152579011,0.564361944211046,0.5560550099912266
0.5925512780460609,0.5863217192356758,0.5643712650321007,0.5560644479872158
0.5925613494781224,0.5863319146158047,0.5643819377130272,0.5560752548377269
0.5925713233729231,0.5863420112582917,0.5643925070338698,0.5560859570287823
0.5925740967030567,0.5863448187195109,0.5643954459275087,0.5560889328681652
0.592576836091063,0.5863475918208806,0.5643983488527279,0.5560918722869584
0.5925795506415362,0.5863503397790444,0.5644012254576518,0.5560947850545758
0.5925822961614411,0.5863531190877772,0.5644041348808344,0.5560977310530203
0.5925850610443774,0.5863559179978404,0.5644070648229914,0.5561006978283896
0.5925880147628179,0.5863589080673866,0.5644101948738393,0.5561038672280779
0.5925914549987666,0.5863623906419616,0.5644138404865355,0.556107558670903
0.5925948473012891,0.5863658246931985,0.5644174353042543,0.5561111986801911
0.5925978288680209,0.5863688429537621,0.5644205948658931,0.55611439796166
0.5926002163795567,0.5863712598481542,0.5644231249081626,0.5561169598098761
0.5926062188404738,0.5863773361807338,0.5644294857066817,0.5561234005719676
0.5926120133328627,0.5863832019853382,0.5644356261212742,0.5561296181796178
0.5926183859669828,0.5863896530468039,0.5644423791917621,0.5561364561450509
0.5926254234876929,0.5863967771775497,0.5644498368415376,0.5561440075472563
0.5926322386880675,0.5864036762518868,0.5644570588987987,0.5561513203952408
0.5926386021610431,0.5864101180394629,0.564463802261236,0.5561581485305804
0.5926442887718208,0.5864158746347683,0.5644698283538525,0.5561642503790776
0.5926502745971697,0.5864219341270475,0.5644761715236857,0.5561706732908677
0.5926564976101386,0.58642823372599,0.5644827660408719,0.5561773507097761
0.5926652679503409,0.5864371120018574,0.5644920599567743,0.55618676146238
0.5926765527087794,0.5864485356406449,0.5645040183977795,0.556198870236659
0.5926880693831561,0.586460194049536,0.5645162225997448,0.5562112278614351
0.5926931511947294,0.586465338402436,0.564521607787583,0.556216680748141
0.5926991694478544,0.5864714307215766,0.5645279853210803,0.5562231384555913
0.5927055939179137,0.586477934256921,0.5645347933220325,0.5562300320420366
0.5927122088416849,0.5864846305898713,0.5645418031464876,0.5562371299891707
0.5927193355193402,0.5864918449748077,0.5645493552757397,0.5562447770585836
0.5927273999038596,0.5865000086068689,0.5645579010915004,0.5562534303064467
0.5927393980624984,0.5865121544255988,0.5645706155215909,0.5562663045735843
0.5927508586868531,0.5865237560946659,0.5645827603274347,0.5562786020555519
0.5927579766525035,0.5865309616603797,0.5645903032245887,0.5562862397768072
0.5927651275956641,0.5865382006094544,0.564597881067959,0.5562939128835985
0.5927714059381828,0.5865445562188818,0.5646045342177832,0.5563006496722342
0.5927772001614141,0.586550421751016,0.5646106743471498,0.5563068669910729
0.5927826613252788,0.5865559501248566,0.5646164615340225,0.556312726930468
0.59278783878566,0.5865611913037045,0.5646219480807539,0.5563182824502814
0.5927977936230181,0.5865712686542112,0.5646324972064543,0.556328964192315
0.5928112349609747,0.5865848754133165,0.5646467409714282,0.5563433870200796
0.5928253167003397,0.586599130455184,0.5646616633687809,0.5563584970115212
0.5928391590928429,0.5866131432045727,0.5646763321306358,0.5563733501789341
0.592852942236971,0.5866270959764227,0.5646909381070794,0.556388139771641
0.5928642941053602,0.5866385875510761,0.5647029676643953,0.5564003205562558
0.5928748678593726,0.5866492914351799,0.5647141726551137,0.5564116664083902
0.5928841896446829,0.5866587279427329,0.5647240509365413,0.5564216688727597
0.5928883271669945,0.5866629163851014,0.5647284354625142,0.5564261085179695
0.5928914238097286,0.5866660511378957,0.564731716970014,0.5564294312783187
0.5928944917928924,0.5866691568784094,0.5647349681070117,0.5564327232863687
0.592900220282411,0.5866749558678528,0.5647410385784649,0.5564388700716026
0.5929069196297607,0.586681737663374,0.5647481378664554,0.5564460586069458
0.592913099787409,0.58668799387958,0.5647546869699248,0.5564526900412278
0.5929184118581062,0.586693371325379,0.5647603161629992,0.5564583900006356
0.5929226601670274,0.5866976719177964,0.5647648180893704,0.5564629485221205
0.5929268533386154,0.5867019166943112,0.5647692615867951,0.5564674478801306
0.5929310462796523,0.5867061612374375,0.5647737048399052,0.5564719469907545
0.592936060594123,0.586711237262555,0.5647790185011685,0.5564773274517028
0.5929415682983197,0.5867168127494948,0.5647848550067588,0.5564832373298165
0.5929473186282067,0.5867226338480939,0.5647909486224165,0.556489407550208
0.5929501940892236,0.5867255446971105,0.5647939957439939,0.5564924929780964
0.5929528393414135,0.5867282225041442,0.5647967989136347,0.5564953313872528
0.5929551914595463,0.5867306035695503,0.56479929144957,0.556497855257631
0.5929677905572895,0.5867433577230797,0.5648126426938969,0.5565113743445944
0.5929807658589965,0.5867564927104759,0.5648263926009804,0.5565252971060276
0.592993778287046,0.5867696652811247,0.5648401818507915,0.5565392597047781
0.5930067531613634,0.5867827998358714,0.564853931304971,0.5565531820076135
0.5930196482530309,0.5867958536260915,0.5648675962136,0.5565670187020505
0.5930250419208805,0.5868013136732506,0.5648733118750503,0.5565728062168548
0.5930300358527834,0.5868063690649543,0.5648786039369381,0.5565781648068951
0.5930344565323787,0.5868108441493939,0.5648832885242453,0.5565829082856033
0.5930391262142516,0.5868155713005561,0.5648882369788794,0.5565879189487966
0.5930426163147644,0.586819104353373,0.5648919354329768,0.5565916638973083
0.5930462744337551,0.5868228074924539,0.5648958119359945,0.5565955891330487
0.5930500519551162,0.5868266315033775,0.5648998149695188,0.55659964248995
0.5930540553654612,0.5868306841832776,0.5649040573772488,0.5566039382303043
0.5930588411907227,0.586835528907193,0.5649091289088518,0.5566090735177052
0.5930646873363499,0.5868414470007265,0.5649153240603006,0.5566153465503257
0.5930716281946968,0.5868484732794957,0.5649226792771199,0.5566227942318587
0.5930792150425983,0.5868561534979455,0.5649307190480677,0.5566309350732624
0.593085270841843,0.586862283825282,0.5649371363691298,0.5566374330684595
0.5930898313300296,0.5868669004389225,0.5649419691113841,0.5566423265646165
0.5930940595918784,0.5868711807375505,0.5649464497939038,0.556646863575187
0.5930979318344055,0.5868751006353637,0.5649505532033008,0.556651018569817
0.5931013268105597,0.5868785373931364,0.5649541508542629,0.5566546614479662
0.5931095110131481,0.5868868223178554,0.5649628236410454,0.5566634432630433
0.5931163641946446,0.5868937598407441,0.5649700859468424,0.5566707968655404
0.5931224492646376,0.586899919799061,0.5649765342860711,0.556677326268843
0.5931280007311344,0.5869055395868787,0.5649824171665028,0.5566832831047905
0.5931300398160383,0.5869076037665886,0.5649845779816112,0.5566854710841764
0.5931319322617304,0.5869095195024131,0.5649865834033744,0.5566875017167191
0.5931386899907136,0.5869163603980644,0.564993744558291,0.5566947528967369
0.593148670118007,0.5869264633497467,0.5650043204836965,0.5567054617753832
0.5931589237539655,0.586936843176137,0.5650151862458099,0.5567164641343646
0.5931705015907266,0.5869485635001316,0.5650274552614589,0.5567288873876175
0.5931750471365905,0.586953164987556,0.565032272169357,0.55673376485036
0.5931790019925436,0.5869571685155102,0.5650364631240733,0.5567380084908687
0.5931827844375848,0.5869609975107092,0.5650404713752137,0.5567420671309783
0.5931869854919547,0.5869652502670186,0.5650449232260103,0.556746574947373
0.5931939062597292,0.5869722562079627,0.5650522571528812,0.5567540010713149
0.5931996943836872,0.5869781155657605,0.5650583908188574,0.5567602118455098
0.5932045698993154,0.5869830510838526,0.5650635573952026,0.5567654433724899
0.5932092052062339,0.5869877434370114,0.565068469422751,0.5567704171506611
0.5932120848443584,0.586990658514543,0.5650715209708028,0.5567735070606709
0.5932195003824471,0.586998165314888,0.5650793792050078,0.556781464083177
0.5932268233151112,0.5870055783701232,0.5650871393053881,0.5567893217381878
0.5932333313827888,0.5870121665319131,0.5650940358946066,0.55679630502657
0.593245776174408,0.5870247644802891,0.5651072236209734,0.5568096585399384
0.5932569628170328,0.5870360887957617,0.5651190780888034,0.5568216620339627
0.5932666482488832,0.5870458934252151,0.5651293417259051,0.5568320546984321
0.5932751956934599,0.5870545460623036,0.5651383994396589,0.5568412262795168
0.5932791797024388,0.5870585791020668,0.5651426212877915,0.5568455012018126
0.5932828883983094,0.5870623334404721,0.5651465513870503,0.5568494807075691
0.5932863183774523,0.5870658056320116,0.5651501861306252,0.5568531611446337
0.5932903982782967,0.5870699357437715,0.5651545095952188,0.5568575389608426
0.5932954912378866,0.5870750913818856,0.5651599065965929,0.556863003809596
0.5933011451604306,0.5870808148866666,0.565165898049539,0.5568690705829566
0.593307299350628,0.587087044815843,0.5651724196353409,0.5568756741536379
0.5933139154369423,0.5870937423256438,0.5651794306917411,0.5568827733482044
0.5933205858506704,0.5871004948314602,0.5651864993188175,0.5568899308371856
0.5933272439647137,0.587107234886221,0.5651935549119369,0.5568970751283563
0.5933338766044897,0.587113949153205,0.5652005835100148,0.5569041920851222
0.5933402211902175,0.5871203718210898,0.5652073068576651,0.5569109999540623
0.5933458297202912,0.5871260493747601,0.5652132502082806,0.5569170180203833
0.59335324450637,0.5871335554138403,0.5652211076455821,0.5569249742359677
0.5933595301911805,0.5871399184559204,0.5652277685760214,0.5569317189030312
0.5933647844321532,0.5871452373602906,0.5652333364870266,0.5569373568099738
0.5933739166924811,0.5871544820103969,0.5652430139291243,0.5569471559101998
0.5933763308954746,0.5871569259247356,0.5652455722562901,0.5569497463988905
0.5933788072931668,0.5871594327991968,0.5652481964910817,0.5569524036237521
0.5933813731340901,0.5871620302176576,0.5652509155087264,0.5569551568230116
0.5933841110468956,0.5871648018256713,0.5652538168706777,0.5569580946588844
0.5933879404974493,0.5871686784048749,0.5652578749334867,0.5569622037368607
0.5933929819718204,0.587173781924147,0.5652632173760543,0.5569676133409321
0.5933977231125777,0.5871785814136307,0.5652682415555574,0.5569727006809551
0.5934035971576089,0.5871845277499235,0.5652744662719615,0.5569790036502011
0.5934086564697855,0.587189649326529,0.5652798276172238,0.5569844323945989
0.5934129396392321,0.5871939852084967,0.5652843664852398,0.5569890283221335
0.5934212343584571,0.5872023820099689,0.5652931563863305,0.556997928723799
0.5934258381222849,0.5872070424318396,0.5652980349877148,0.5570028686555953
0.5934343977795458,0.5872157074319126,0.565307105643231,0.5570120533411376
0.5934379541292489,0.5872193075492418,0.5653108743014926,0.5570158693763719
0.5934418916900618,0.5872232935692062,0.5653150469285756,0.557020094458845
0.5934445438789042,0.587225978398261,0.5653178574489762,0.55702294031117
0.5934470049566377,0.5872284697642223,0.5653204654492313,0.5570255810974057
0.5934493994953608,0.5872308937722845,0.5653230029382003,0.557028150485936
0.5934518026357068,0.587233326487829,0.5653255495422957,0.557030729104182
0.5934542065530753,0.5872357599899587,0.5653280969698007,0.5570333085561889
0.593456471608934,0.5872380529216242,0.5653304972459791,0.5570357390069841
0.5934588299391688,0.5872404402755841,0.5653329963648692,0.5570382695430734
0.5934626358098892,0.5872442929847599,0.5653370294401657,0.5570423533194113
0.5934719922355052,0.5872537645589332,0.5653469444298713,0.55705239295353
0.5934778842673301,0.5872597291033811,0.5653531882068528,0.5570587152229698
0.5934832884518993,0.5872651997966881,0.5653589150128546,0.5570645140224273
0.5934880902564197,0.5872700606965175,0.5653640034776533,0.5570696664558964
0.593498071821395,0.5872801651035754,0.5653745809265679,0.5570803768772046
0.5935075191820274,0.5872897287318928,0.5653845922799694,0.557090514086437
0.5935168964942696,0.587299221449742,0.5653945294032007,0.5571005761323287
0.5935262728843075,0.5873087132340373,0.5654044655491733,0.5571106371886764
0.5935295295863404,0.5873120100159637,0.5654079166712639,0.5571141316958939
0.5935328582450633,0.5873153796401434,0.565411444045747,0.5571177034140965
0.5935364995463288,0.587319065754525,0.5654153027270474,0.5571216106040772
0.5935404004881202,0.5873230147048014,0.5654194365490102,0.5571257963935988
0.5935443239173457,0.5873269864192625,0.565423594200872,0.5571300063125927
0.5935482767668514,0.5873309879160762,0.565427783029359,0.5571342478001429
0.5935522236935317,0.5873349834171727,0.5654319655814372,0.5571384829323813
0.5935635960222452,0.5873464957039536,0.5654440168205271,0.5571506856713384
0.5935671536685264,0.5873500971338178,0.5654477868527704,0.5571545030978273
0.593570371858735,0.5873533549299587,0.5654511971639403,0.5571579562810774
0.5935730833573966,0.5873560997987524,0.5654540705348643,0.5571608657740391
0.5935757914276978,0.5873588411969932,0.5654569402727601,0.5571637715883007
0.593578964625366,0.5873620534468753,0.5654603029054049,0.5571671764936441
0.5935825087732599,0.5873656412122289,0.5654640586334282,0.5571709794360901
0.5935860191636305,0.5873691948046089,0.5654677785886564,0.5571747461560301
0.5935891903668141,0.5873724050354604,0.5654711391077489,0.5571781489212512
0.5935962154595138,0.5873795165852456,0.5654785835875812,0.5571856869879499
0.5936040916381946,0.5873874896952387,0.5654869299619067,0.5571941382871378
0.5936126796809745,0.5873961834301683,0.5654960306975135,0.5572033534309166
0.5936202123444692,0.5874038087973695,0.5655040130493294,0.5572114361313549
0.5936273897705583,0.5874110745552953,0.565511618956618,0.5572191376548647
0.5936351272912286,0.5874189073008281,0.565519818395265,0.5572274401712
0.5936430730914536,0.5874269508891905,0.5655282385474331,0.5572359661757144
0.5936504610286583,0.5874344297489702,0.5655360675330242,0.5572438935819133
0.5936540347972052,0.5874380474995152,0.5655398546500076,0.5572477283079197
0.5936573069140818,0.587441359885994,0.5655433221071838,0.5572512393555764
0.5936601664151431,0.5874442545786375,0.565546352316021,0.5572543076581095
0.5936626426619439,0.5874467613003503,0.5655489763909132,0.5572569647210616
0.5936652035136649,0.5874493536682073,0.565551690121508,0.557259712566806
0.5936681616674956,0.5874523482277296,0.5655548248725317,0.5572628867257579
0.593671351476807,0.5874555772936926,0.5655582051085091,0.5572663094557309
0.5936745998471902,0.5874588656414323,0.5655616474015632,0.5572697950229194
0.5936779044793871,0.5874622109433941,0.5655651493151741,0.5572733409601732
0.5936810072616323,0.5874653519112579,0.5655684373287044,0.5572766703083422
0.5936840079513288,0.5874683895301306,0.5655716171549193,0.5572798901091394
0.5936870748276841,0.5874714941502144,0.5655748671190337,0.5572831809295614
0.5936902134478502,0.5874746713970526,0.5655781931099532,0.557286548732545
0.5936933725683063,0.5874778693964757,0.5655815408249981,0.557289938532755
0.5936967467595159,0.5874812851135057,0.5655851164501867,0.5572935591082376
0.5937004635184225,0.5874850476141779,0.5655890550938324,0.5572975472657951
0.5937111962983318,0.5874959124812937,0.5656004286040469,0.5573090637559366
0.5937215698839475,0.5875064137335492,0.5656114214766259,0.5573201948233287
0.5937269164736935,0.5875118261232194,0.5656170872494827,0.5573259318223748
0.5937301920493806,0.5875151420110759,0.5656205583719552,0.5573294465814052
0.5937334231580643,0.5875184128846783,0.5656239823728133,0.5573329136264408
0.5937390291352194,0.5875240878540114,0.5656299230181051,0.5573389289534283
0.5937448658608757,0.5875299964116437,0.5656361081872255,0.5573451918782296
0.5937512632297597,0.5875364725122815,0.5656428874691043,0.5573520563845651
0.593757379588911,0.5875426641448288,0.5656493689654054,0.5573586193617679
0.5937636555731745,0.5875490173669783,0.5656560196161903,0.557365353619948
0.5937700802101658,0.5875555210713092,0.5656628277940401,0.5573722473855147
0.5937768141287646,0.5875623378635442,0.5656699637171294,0.557379473016508
0.5937840241588057,0.5875696366266754,0.5656776041747753,0.5573872095247184
0.5937915962400167,0.5875773018967027,0.5656856282974841,0.5573953345211643
0.5937990561765958,0.5875848536419458,0.5656935335807004,0.5574033391841497
0.5938092972399057,0.5875952207409573,0.5657043860195978,0.5574143280524247
0.5938202770999268,0.5876063357289741,0.5657160213602233,0.5574261096645288
0.5938322427889206,0.5876184486784584,0.5657287013822813,0.5574389490910797
0.5938441180518503,0.5876304700890145,0.5657412855799798,0.5574516914886334
0.593850985596029,0.5876374221513454,0.5657485631058887,0.5574590605025793
0.5938577680141008,0.5876442880399312,0.5657557504237943,0.5574663381744891
0.5938644751262382,0.5876510776958005,0.565762857940118,0.5574735350416067
0.5938708639549433,0.5876575451511562,0.5657696281719824,0.5574803903841572
0.593878311762576,0.5876650846181832,0.5657775206021731,0.5574883820325376
0.5938898670510027,0.5876767821163433,0.5657897657233871,0.557500781090971
0.5938989175885714,0.587685944037937,0.565799356564004,0.5575104925010219
0.5939081754611963,0.5876953158462379,0.5658091671172581,0.5575204263857861
0.5939206441561817,0.5877079379921563,0.565822380173985,0.5575338055479502
0.5939331081901194,0.5877205554196638,0.5658355882914067,0.5575471797087157
0.5939453444884891,0.5877329423088856,0.5658485550778005,0.557560309504606
0.5939574881248841,0.5877452353957513,0.5658614236704437,0.5575733398723213
0.593969347624425,0.58775724084892,0.5658739911637032,0.5575860653554393
0.5939802291674438,0.5877682563099575,0.5658855223179541,0.5575977414714093
0.5939921935579562,0.5877803679449802,0.5658982009640134,0.5576105795046636
0.5940054373331788,0.5877937747099676,0.5659122353720649,0.5576247903436146
0.5940188865294485,0.5878073894240976,0.5659264874644812,0.5576392216035082
0.5940322191114396,0.5878208860887892,0.5659406159809273,0.5576535277339199
0.5940417218869909,0.5878305058140113,0.5659506860574324,0.5576637244044823
0.5940485788970497,0.5878374472125801,0.5659579524203509,0.5576710821151044
0.5940546849450196,0.5878436284070476,0.5659644229899091,0.5576776340282008
0.594064687738098,0.5878537543034605,0.5659750229342118,0.5576883672276933
0.5940760349889398,0.5878652412037388,0.56598704759832,0.5577005430575863
0.5940886836377736,0.5878780455181789,0.5660004513518607,0.5577141153138732
0.5941012081467923,0.5878907241650281,0.566013723554632,0.5577275543656249
0.5941134461938706,0.5879031128244795,0.5660266921941296,0.5577406860379149
0.5941258679336405,0.5879156874373094,0.5660398554924875,0.5577540148161821
0.5941381548412434,0.5879281255586069,0.5660528759094072,0.5577671989168043
0.5941503123085305,0.5879404326465799,0.5660657591586252,0.5577802441253469
0.5941624787640488,0.5879527488334014,0.5660786519326577,0.5577932989784434
0.5941746227875957,0.5879650423121837,0.566091520935565,0.5578063297615806
0.5941867871518413,0.5879773563819954,0.5661044114934791,0.5578193823706993
0.5941990570421616,0.5879897772765804,0.5661174138772108,0.5578325482114327
0.5942114550090661,0.5880023278239748,0.5661305519835003,0.557845851480934
0.5942210207000603,0.5880120112389335,0.5661406887314024,0.5578561156610404
0.5942315905270911,0.5880227111477268,0.5661518895607045,0.5578674572994442
0.5942448953135347,0.588036179674794,0.5661659886222523,0.5578817336046707
0.5942500977381435,0.5880414461251017,0.566171501623537,0.5578873159116057
0.594255555991844,0.588046971552963,0.5661772857265132,0.5578931727283356
0.5942631105147386,0.5880546190485855,0.5661852912427012,0.5579012788843525
0.5942716923163257,0.5880633064655126,0.5661943853645257,0.5579104873312051
0.594279558751503,0.5880712697120899,0.5662027214136757,0.5579189281754164
0.5942863418982033,0.5880781363382714,0.5662099095037078,0.5579262066291594
0.5942908170365286,0.5880826665516589,0.5662146518008465,0.5579310085431873
0.5942938720770202,0.5880857591902162,0.5662178892225146,0.5579342866634881
0.5942969452157747,0.5880888701497698,0.5662211458228837,0.5579375842035912
0.5943001206167287,0.5880920846300532,0.5662245107903471,0.5579409914731049
0.5943033288508264,0.5880953323475545,0.5662279105510418,0.5579444339732466
0.5943064736230098,0.5880985158221222,0.5662312430612445,0.5579478083774694
0.5943095290397782,0.5881016088415872,0.5662344808816524,0.5579510869015227
0.5943228923916437,0.5881151366548348,0.5662486420048869,0.5579654260486326
0.5943368197694219,0.5881292354354035,0.5662634008255055,0.5579803704069662
0.5943516643371897,0.5881442626937237,0.566279131590933,0.5579962989287284
0.594361396720993,0.5881541148529627,0.5662894449829464,0.5580067419735939
0.5943728336660077,0.5881656925512707,0.5663015646958305,0.5580190140471504
0.5943850463753005,0.5881780555611071,0.5663145064849161,0.5580321185314835
0.5943974618836652,0.5881906238658425,0.5663276631798635,0.5580454406233267
0.5944099880533045,0.5882033041937494,0.566340937142392,0.558058881456958
0.5944221384605073,0.5882156041347506,0.5663538129100495,0.5580719190898873
0.5944322465447592,0.5882258366181446,0.5663645244312453,0.5580827652689409
0.5944396520555055,0.5882333332677416,0.5663723720394912,0.5580907115319056
0.5944451161458468,0.5882388646040748,0.5663781623275466,0.5580965746114693
0.594449434831041,0.5882432364388787,0.5663827388315449,0.5581012086481199
0.5944534520070277,0.5882473030538327,0.566386995826704,0.5581055191592865
0.5944593013129451,0.5882532243465499,0.5663931943271077,0.5581117955829626
0.5944623642566095,0.5882563249855436,0.5663964401237557,0.5581150821835278
0.5944655799830748,0.5882595802876202,0.5663998478241008,0.5581185327231316
0.5944685186205358,0.5882625550905869,0.566402961893658,0.5581216859406236
0.5944720991955065,0.5882661797313216,0.566406756223398,0.5581255279700605
0.5944772023613334,0.5882713457012798,0.5664121640403056,0.558131003770313
0.5944808171043605,0.5882750049305736,0.566415994577882,0.5581348824627662
0.594484387794452,0.5882786195647768,0.5664197784326309,0.5581387138855276
0.5944884228117785,0.588282704240642,0.5664240543342302,0.558143043540813
0.5944931173833846,0.5882874565878529,0.5664290291644759,0.5581480809111941
0.5945029544700212,0.588297414738492,0.5664394535099194,0.5581586363043195
0.5945142964312373,0.5883088962840458,0.5664514725686195,0.558170806458337
0.5945238751875199,0.5883185929250861,0.5664616231617876,0.5581810846577625
0.5945321158425074,0.5883269349969579,0.5664703557710898,0.5581899270474067
0.5945390278950147,0.5883339321153768,0.5664776804624055,0.5581973438196903
0.5945452552166794,0.5883402360760419,0.56648427954551,0.5582040258619168
0.5945526441516702,0.5883477159458874,0.5664921095884533,0.5582119543387604
0.5945611679941198,0.5883563446903799,0.5665011422910697,0.5582211005942849
0.5945671596234843,0.5883624100581042,0.5665074916114092,0.5582275297339012
0.5945739332697385,0.5883692670669185,0.5665146696338335,0.5582347979934731
0.594581988252231,0.5883774211812431,0.5665232054862809,0.5582434411527709
0.5945878386336911,0.5883833435627398,0.5665294051264353,0.5582497187305262
0.5945929254298449,0.5883884929615649,0.5665347955964257,0.5582551769657879
0.5945984761410692,0.5883941119848152,0.5665406776764965,0.5582611329913129
0.5946036508881247,0.5883993504169449,0.5665461613479209,0.558266685599673
0.594608685470975,0.5884044469598829,0.5665514964875545,0.5582720878090028
0.5946137747325032,0.5884095988544237,0.5665568895700983,0.5582775486896612
0.5946188657318648,0.5884147525081852,0.5665622844942215,0.55828301143505
0.5946241837457784,0.5884201359703431,0.5665679199853132,0.5582887177716492
0.594629487770024,0.5884255052706637,0.5665735406515754,0.5582944090970516
0.5946351431335126,0.5884312302341228,0.5665795336314882,0.558300477416575
0.5946420764630606,0.5884382488914368,0.5665868808700507,0.5583079170195541
0.5946491641732267,0.5884454238293151,0.566594391705515,0.5583155222760622
0.5946564111338596,0.5884527599775391,0.5666020712984516,0.5583232984115453
0.5946637764656357,0.5884602159536878,0.5666098763291052,0.5583312015616617
0.5946708644509408,0.5884673911700911,0.5666173874561337,0.5583388071133993
0.5946769647492702,0.5884735665441578,0.5666238519328068,0.5583453528570153
0.5946798116303764,0.5884764484615339,0.5666268687682972,0.558348407618081
0.594683192495334,0.588479870934445,0.5666304514656463,0.5583520353546304
0.5946867547123998,0.5884834769913461,0.566634226341543,0.5583558576856639
0.5946900268591828,0.5884867894080993,0.5666376938304112,0.5583593687654107
0.594692935292816,0.5884897336355227,0.5666407758930189,0.558362489573584
0.5946956147924503,0.5884924461114805,0.5666436153546232,0.5583653647309416
0.5946982408572409,0.5884951044949776,0.5666463981914066,0.5583681825516299
0.5947008363791739,0.5884977319597291,0.5666491486619712,0.5583709675992137
0.5947086640698006,0.5885056559849307,0.5666574436535812,0.5583793668697379
0.5947166406714377,0.5885137307537748,0.5666658964459578,0.5583879259247909
0.5947256346375255,0.5885228354076683,0.566675427337864,0.5583975766324976
0.5947340965160993,0.5885314014257019,0.5666843943774573,0.5584066563995288
0.5947418225625014,0.5885392225557539,0.5666925816568401,0.558414946603742
0.5947487323220038,0.5885462173529481,0.5666999039182622,0.558422360915585
0.5947552156407798,0.5885527804612545,0.5667067742811082,0.5584293176478948
0.5947614459177403,0.5885590874135858,0.5667133764959349,0.5584360028612133
0.5947648179679238,0.5885625009632403,0.5667169498522816,0.5584396211393317
0.5947682132874577,0.5885659380686188,0.5667205478671227,0.5584432643859342
0.5947712014382184,0.5885689629942402,0.5667237144058467,0.5584464707321993
0.5947785309334331,0.5885763826927906,0.5667314814605517,0.5584543354289598
0.5947856906108924,0.588583630483656,0.5667390685596447,0.5584620179078303
0.5947979107434961,0.5885960010081613,0.5667520182152015,0.5584751303575265
0.5948094938677079,0.5886077266846786,0.5667642928339537,0.558487559284321
0.5948145193959893,0.5886128140616141,0.5667696183784748,0.5584929517779151
0.5948185112167904,0.588616855009339,0.5667738485047832,0.5584972350824544
0.5948218540775166,0.5886202390103046,0.5667773909291073,0.5585008220396941
0.5948248625961637,0.5886232845544779,0.5667805790516489,0.5585040502411137
0.594827611410122,0.5886260671978037,0.5667834919655348,0.5585069997741442
0.594830081701744,0.588628567891048,0.5667861097297332,0.5585096504470689
0.5948323840553633,0.5886308985794939,0.5667885495302908,0.5585121209191165
0.5948347364562475,0.5886332799311312,0.5667910423658573,0.5585146450928926
0.5948373096924785,0.5886358848359131,0.566793769220298,0.558517406227467
0.5948401562807739,0.5886387664568747,0.5667967857454973,0.5585204606743408
0.5948427834083291,0.5886414259162156,0.5667995697084907,0.558523279635397
0.5948450037327847,0.5886436735659735,0.5668019225828707,0.5585256620884912
0.5948469640209983,0.5886456579792504,0.5668039998972487,0.5585277655174329
0.5948534534678667,0.5886522272910667,0.5668108767540246,0.55853472882531
0.5948596258438711,0.5886584756298608,0.5668174176112981,0.5585413519097303
0.5948652619503598,0.5886641810993263,0.5668233901845979,0.558547399566103
0.5948705057327943,0.588669489416446,0.5668289470127064,0.5585530262508223
0.5948755334453301,0.5886745790045173,0.5668342748718784,0.5585584210881656
0.594879169194881,0.58867825949886,0.5668381276700355,0.5585623223210442
0.5948817202517138,0.588680841951284,0.5668408310210025,0.5585650596566751
0.5948842740691788,0.588683427198315,0.566843537297407,0.5585677999545203
0.5948869066720511,0.5886860922003573,0.5668463270625855,0.5585706247907027
0.5948897000449069,0.5886889199509624,0.566849287195466,0.5585736221363325
0.5948926747916213,0.5886919313075754,0.566852439529943,0.5585768140997847
0.5948955255143399,0.5886948171138421,0.566855460436384,0.5585798729829783
0.594904378158573,0.5887037787066474,0.56686484156974,0.5585893720494735
0.5949131217939957,0.5887126299490824,0.566874107186629,0.5585987541473082
0.5949212532509469,0.5887208614790289,0.5668827240789416,0.5586074793652486
0.5949267361089106,0.5887264118139556,0.5668885342550173,0.5586133625828511
0.5949323028874817,0.5887320471022918,0.5668944333616305,0.5586193358489644
0.5949379221882076,0.5887377355591675,0.5669003881258896,0.5586253654724133
0.5949436380963775,0.5887435218124251,0.5669064452649072,0.5586314987576055
0.594950140130032,0.5887501038659319,0.5669133354598809,0.5586384755713588
0.5949575580709636,0.5887576130986912,0.5669211962403747,0.5586464351721642
0.5949658211813038,0.5887659779022715,0.5669299526455794,0.5586553016568565
0.5949690556373288,0.5887692521644106,0.5669333801936098,0.558658772293657
0.5949717796871606,0.5887720097388405,0.5669362668649893,0.5586616952542786
0.5949746377913214,0.588774903017392,0.5669392955935333,0.5586647620579089
0.5949776922018756,0.5887779950182593,0.5669425323476577,0.5586680395022741
0.5949807665904454,0.5887811072430097,0.5669457902724542,0.5586713383834545
0.5949837015774231,0.5887840783505669,0.5669489004735999,0.558674487683904
0.5949877232461661,0.5887881495135691,0.5669531622297259,0.5586788030158891
0.5949919392371491,0.588792417390315,0.5669576299088281,0.5586833268595721
